number,value,datetime_start,datetime_complete,duration,params_gamma_1,params_gamma_2,params_lambda,params_lr,params_n_clusters,params_n_points,params_optimizer,params_reg_lambda,params_reg_type,params_tanh_x,params_use_tanh,state
1080,52.81,2025-01-21 04:32:44.116840,2025-01-21 04:49:22.900171,0 days 00:16:38.783331,0.9632359801510584,1.2245076874362266,0.3992712989595632,0.03681719897588841,23,5,SGD,0.001432101024870148,0,,False,COMPLETE
1081,52.739999999999995,2025-01-21 04:32:58.961023,2025-01-21 04:35:21.400535,0 days 00:02:22.439512,0.9622180097894648,1.2379604773993573,0.3934476897308138,0.039498186172274685,20,5,SGD,0.0020195067677150577,2,,False,COMPLETE
1082,51.35999999999999,2025-01-21 04:35:21.507037,2025-01-21 04:38:52.988837,0 days 00:03:31.481800,0.43816724635753634,1.2423223348385946,0.41598027091319106,0.03350362905947431,21,3,SGD,0.00271090829596322,0,,False,COMPLETE
1083,53.06999999999999,2025-01-21 04:38:53.104793,2025-01-21 04:40:27.685756,0 days 00:01:34.580963,0.9746764254995252,1.2649012038284966,0.45918229537343536,0.03773565687383334,18,4,SGD,0.007672909700642409,0,,False,COMPLETE
1084,52.769999999999996,2025-01-21 04:40:27.779096,2025-01-21 04:57:03.570256,0 days 00:16:35.791160,1.0021144841740453,1.1793242836311362,0.40512178653253167,0.038586155651981584,19,5,SGD,0.0014174657007352592,0,,False,COMPLETE
1085,53.04,2025-01-21 04:49:23.009151,2025-01-21 04:51:50.373079,0 days 00:02:27.363928,0.900486854220342,1.3008530790329151,0.4136294812686002,0.0363162818947258,19,3,SGD,0.0011450177464690185,0,,False,COMPLETE
1086,52.35999999999999,2025-01-21 04:51:50.489259,2025-01-21 04:54:05.332075,0 days 00:02:14.842816,0.6370230736526817,1.2752102618595968,0.4712781594311001,0.03877022667212244,18,4,SGD,0.0014802741479992278,0,,False,COMPLETE
1087,53.04,2025-01-21 04:54:05.451408,2025-01-21 05:10:02.532350,0 days 00:15:57.080942,1.0030754598275475,1.3012817737561135,0.44946449625548013,0.031823238195925835,20,3,SGD,0.002008604640911099,0,,False,COMPLETE
1088,49.769999999999996,2025-01-21 04:57:03.687685,2025-01-21 04:58:40.201692,0 days 00:01:36.514007,0.9908107724482493,1.2083853631989023,0.4532454489067428,0.04174114832592589,20,13,SGD,0.0018600309963108293,0,,False,COMPLETE
1089,52.35999999999999,2025-01-21 04:58:40.302391,2025-01-21 05:01:19.900825,0 days 00:02:39.598434,0.9077784876462425,1.3011458178143014,0.37314163265378575,0.03390156539794918,11,4,SGD,0.0011381704733942819,0,,False,COMPLETE
1090,52.800000000000004,2025-01-21 05:01:20.016949,2025-01-21 05:05:38.971856,0 days 00:04:18.954907,1.021902915848627,1.3091325293885123,0.4355690496757087,0.03251933681166707,22,3,SGD,0.0008110145092245425,0,,False,COMPLETE
1091,52.89,2025-01-21 05:05:39.073102,2025-01-21 05:07:56.436368,0 days 00:02:17.363266,0.9322317594862986,1.4479270149966759,0.4219646199678137,0.040363434012812345,21,3,SGD,0.0016726381387736206,2,,False,COMPLETE
1092,52.910000000000004,2025-01-21 05:07:56.555534,2025-01-21 05:11:51.968377,0 days 00:03:55.412843,0.8605613209370955,1.277249359910746,0.38445819786872504,0.03595523380646641,18,4,SGD,0.002393093928549036,0,,False,COMPLETE
1093,53.05,2025-01-21 05:10:02.645117,2025-01-21 05:12:31.836602,0 days 00:02:29.191485,0.955661458250892,1.4281750366102708,0.4342614253285903,0.0361961809926796,15,4,SGD,0.0024698244157508563,0,,False,COMPLETE
1094,52.23,2025-01-21 05:11:52.069326,2025-01-21 05:28:17.276283,0 days 00:16:25.206957,1.757641903047218,1.420017548024125,0.432819826725842,0.042156696763807316,16,4,SGD,0.001263602047449964,0,,False,COMPLETE
1095,53.080000000000005,2025-01-21 05:12:31.953621,2025-01-21 05:14:00.382619,0 days 00:01:28.428998,1.0241020778943493,1.2128645770483921,0.41690158466879795,0.04229886843816952,17,4,SGD,0.0012706243872036903,2,,False,COMPLETE
1096,52.959999999999994,2025-01-21 05:14:00.497391,2025-01-21 05:16:29.240417,0 days 00:02:28.743026,1.045038658172152,1.3263153990963512,0.46433399566415484,0.029719666698031194,15,4,SGD,0.0008845255338740564,2,,False,COMPLETE
1097,51.89,2025-01-21 05:16:29.347303,2025-01-21 05:20:34.015996,0 days 00:04:04.668693,0.9882587747870581,1.3930246439788878,0.2974404888990787,0.04395558191253317,18,4,SGD,0.0010563454552485541,0,,False,COMPLETE
1098,52.94,2025-01-21 05:20:34.146281,2025-01-21 05:37:10.721932,0 days 00:16:36.575651,0.9463719522641735,1.3740387537013068,0.4474214358792173,0.03131788523181222,16,4,SGD,0.001401999202858732,0,,False,COMPLETE
1099,52.89,2025-01-21 05:28:17.382347,2025-01-21 05:35:06.649479,0 days 00:06:49.267132,0.9454465746160026,1.3672474443397156,0.4504616409306727,0.0053426397689266825,21,5,SGD,0.0015200445900209246,0,,False,COMPLETE
1100,52.86,2025-01-21 05:35:06.770655,2025-01-21 05:37:31.829636,0 days 00:02:25.058981,1.050121753910587,1.4540219108949264,0.4058059782564206,0.03224535147560174,26,5,SGD,0.0017918925213346343,0,,False,COMPLETE
1101,52.370000000000005,2025-01-21 05:37:10.870943,2025-01-21 05:39:21.824791,0 days 00:02:10.953848,1.0361197011196777,1.4573378506526466,0.3490025221267015,0.03707124285782699,19,5,SGD,0.0018643431092608528,2,,False,COMPLETE
1102,53.04,2025-01-21 05:37:31.923447,2025-01-21 05:40:43.579823,0 days 00:03:11.656376,1.0887178005395435,1.2596848356895396,0.42045167893442903,0.04015731217460543,19,3,SGD,0.0009293682907913408,0,,False,COMPLETE
1103,45.61,2025-01-21 05:39:21.947856,2025-01-21 05:40:30.042579,0 days 00:01:08.094723,1.100417803498709,1.2531032720735438,0.9512290895980537,0.03549578076021196,14,4,SGD,0.0009128043288391775,0,,False,COMPLETE
1104,53.26,2025-01-21 05:40:30.146263,2025-01-21 05:57:32.141340,0 days 00:17:01.995077,1.0101497932166377,1.3324181206316164,0.41974001914251663,0.04225536512069964,18,4,SGD,0.0011119428481714806,2,,False,COMPLETE
1105,53.080000000000005,2025-01-21 05:40:43.692871,2025-01-21 05:43:17.330420,0 days 00:02:33.637549,0.9935066316636166,1.3315266144085725,0.47175192953234407,0.027214850173969653,18,4,SGD,0.0011409658320475607,2,,False,COMPLETE
1106,52.7,2025-01-21 05:43:17.444578,2025-01-21 06:00:22.366366,0 days 00:17:04.921788,0.9026049355591861,1.415469912752599,0.39444232224817266,0.045013518759429334,22,3,SGD,0.0015376427060207587,2,,False,COMPLETE
1107,52.76,2025-01-21 05:57:32.250248,2025-01-21 06:13:32.676256,0 days 00:16:00.426008,0.9880588066721683,1.2842783827910762,0.38414142310166766,0.044122085590817976,22,5,SGD,0.00083488382660041,2,,False,COMPLETE
1108,52.88,2025-01-21 06:00:22.478218,2025-01-21 06:03:48.465130,0 days 00:03:25.986912,0.9783150868477524,1.3158563338432994,0.379905421222097,0.04233589869529043,17,4,SGD,0.0007876498047552621,2,,False,COMPLETE
1109,52.839999999999996,2025-01-21 06:03:48.583333,2025-01-21 06:06:07.174592,0 days 00:02:18.591259,0.9928170767528567,1.2881529327977232,0.3983852193370097,0.04107481844501458,20,5,SGD,0.00295986553884943,2,,False,COMPLETE
1110,53.02,2025-01-21 06:06:07.284674,2025-01-21 06:08:26.172203,0 days 00:02:18.887529,0.94528297456847,1.3352246800194942,0.40984417737816653,0.037610535799489864,17,4,SGD,0.0007620185755041018,2,,False,COMPLETE
1111,52.559999999999995,2025-01-21 06:08:26.289751,2025-01-21 06:11:48.568161,0 days 00:03:22.278410,1.0246255450645374,1.2869595541169865,0.36350550337879695,0.04526710662123087,15,4,SGD,0.0010653900087648253,2,,False,COMPLETE
1112,52.82,2025-01-21 06:11:48.659968,2025-01-21 06:15:11.302677,0 days 00:03:22.642709,0.9681946569362301,1.1383414360502497,0.3816908787114453,0.03635212730016692,20,3,SGD,0.001037824143672627,2,,False,COMPLETE
1113,53.1,2025-01-21 06:13:32.786274,2025-01-21 06:15:42.182776,0 days 00:02:09.396502,0.9106716558578483,1.3301544377973848,0.42328369035257785,0.038598239989843214,20,3,SGD,0.0012921182322009402,2,,False,COMPLETE
1114,53.14,2025-01-21 06:15:11.410683,2025-01-21 06:17:19.281976,0 days 00:02:07.871293,0.9033233238601368,1.3251498138407114,0.4181726933976723,0.040033538771333005,18,4,SGD,0.0013143134882152518,2,,False,COMPLETE
1115,52.94,2025-01-21 06:15:42.295003,2025-01-21 06:17:54.767556,0 days 00:02:12.472553,1.0380127507756192,1.2255644621254285,0.4025355545544592,0.03423644911613559,17,4,SGD,0.002109282601097413,2,,False,COMPLETE
1116,52.12,2025-01-21 06:17:19.613695,2025-01-21 06:34:00.532503,0 days 00:16:40.918808,1.015900597121102,1.2137825776712847,0.40088360701808773,0.033964314469859876,43,1,SGD,0.0016463057187307117,2,,False,COMPLETE
1117,52.51,2025-01-21 06:17:54.876734,2025-01-21 06:24:14.611728,0 days 00:06:19.734994,1.0097586338425426,1.3461787915374144,0.4135499951517295,0.030809308338300728,50,2,SGD,0.0016277601715521338,2,,False,COMPLETE
1118,52.93,2025-01-21 06:24:14.701526,2025-01-21 06:25:48.040501,0 days 00:01:33.338975,0.9544282691185557,1.3654128477193725,0.43432854964007417,0.04641338749800987,16,4,SGD,0.0010401374213469768,2,,False,COMPLETE
1119,52.75,2025-01-21 06:25:48.161686,2025-01-21 06:29:07.283120,0 days 00:03:19.121434,1.016180114758405,1.3050989071632098,0.39753564998354374,0.04386923926337629,14,4,SGD,0.0015307948050592964,0,,False,COMPLETE
1120,45.73,2025-01-21 06:29:07.382838,2025-01-21 06:40:55.387098,0 days 00:11:48.004260,1.059626055049086,1.3741235277921617,0.4267957199650986,0.035098598370483534,24,20,SGD,0.0009256829090705595,2,,False,COMPLETE
1121,52.96999999999999,2025-01-21 06:34:00.665708,2025-01-21 06:35:38.751129,0 days 00:01:38.085421,0.9763583857648371,1.3785637162406996,0.42753832098571154,0.039904458436609565,19,5,SGD,0.0009756991421214446,2,,False,COMPLETE
1122,49.16,2025-01-21 06:35:38.850694,2025-01-21 06:37:28.855742,0 days 00:01:50.005048,0.224368378197642,0.32006810294790766,0.4324735793419833,0.046247419328790326,24,5,SGD,0.0007751244222305314,2,,False,COMPLETE
1123,52.93,2025-01-21 06:37:28.958853,2025-01-21 06:39:51.790822,0 days 00:02:22.831969,1.0587327378048432,1.2603348556956888,0.4161373510273829,0.03563696891970544,21,3,SGD,0.001994389663374799,2,,False,COMPLETE
1124,53.010000000000005,2025-01-21 06:39:51.911455,2025-01-21 06:43:40.401471,0 days 00:03:48.490016,0.9311371417604409,1.3583703650703096,0.43008667170121556,0.03199336182267398,19,3,SGD,0.0011763242925691925,2,,False,COMPLETE
1125,53.13,2025-01-21 06:40:55.509238,2025-01-21 06:43:13.989083,0 days 00:02:18.479845,0.9330090568575451,1.185821086751792,0.43821363617708714,0.030470180717906897,18,4,SGD,0.001153143777845019,2,,False,COMPLETE
1126,45.23,2025-01-21 06:43:14.090812,2025-01-21 06:46:30.734839,0 days 00:03:16.644027,0.9806486312073311,1.3218744803815583,0.980512632873914,0.04192242134695343,16,4,SGD,0.0013356700693119784,2,,False,COMPLETE
1127,52.559999999999995,2025-01-21 06:43:40.535999,2025-01-21 06:46:56.742892,0 days 00:03:16.206893,1.024373508542845,1.3014439652796408,0.4095950316961448,0.037481501320066134,12,4,SGD,0.001392598898575891,0,,False,COMPLETE
1128,52.75,2025-01-21 06:46:30.842812,2025-01-21 06:48:36.729473,0 days 00:02:05.886661,1.0148555008570297,1.27116048096322,0.4078384501675756,0.03890186897544579,14,4,SGD,0.0024187941469599066,0,,False,COMPLETE
1129,52.690000000000005,2025-01-21 06:46:56.836856,2025-01-21 06:50:09.865628,0 days 00:03:13.028772,1.0590094627296918,1.2571073755071838,0.3869727937593069,0.04673063346989179,14,4,SGD,0.0026706750294722965,2,,False,COMPLETE
1130,52.980000000000004,2025-01-21 06:48:36.839519,2025-01-21 07:05:08.516903,0 days 00:16:31.677384,0.869449148194515,1.4895384318849916,0.4476755555116999,0.004526529110954749,17,4,SGD,0.001939797911136766,2,,False,COMPLETE
1131,49.61,2025-01-21 06:50:09.985721,2025-01-21 07:07:03.563879,0 days 00:16:53.578158,0.8735804922167028,1.3935597896153344,0.22007586817598362,0.04210037219646478,21,3,SGD,0.0017917251669666652,2,,False,COMPLETE
1132,52.92,2025-01-21 07:05:08.615356,2025-01-21 07:07:20.590518,0 days 00:02:11.975162,0.9944429208011943,1.3910259431273229,0.4214046568373983,0.04607009656416133,21,3,SGD,0.0007504362115414268,2,,False,COMPLETE
1133,52.94,2025-01-21 07:07:03.655264,2025-01-21 07:08:41.142636,0 days 00:01:37.487372,0.9734854047967632,1.343807893350959,0.41960003396140666,0.04639999080265073,19,5,SGD,0.0008794697801672609,2,,False,COMPLETE
1134,52.81,2025-01-21 07:07:20.715786,2025-01-21 07:08:54.271761,0 days 00:01:33.555975,0.9594042004529809,1.3381968562912963,0.45716454581539,0.035864965813411066,19,5,SGD,0.0010108539711109461,2,,False,COMPLETE
1135,52.21,2025-01-21 07:08:41.232891,2025-01-21 07:11:03.386476,0 days 00:02:22.153585,1.1002803743275094,1.335794977709809,0.3378213856842716,0.03201977739998351,23,5,SGD,0.00108893694342919,2,,False,COMPLETE
