number,value,datetime_start,datetime_complete,duration,params_gamma_1,params_gamma_2,params_lambda,params_n_clusters,params_n_neighbors,state
3630,37.66,2025-01-22 03:54:31.235165,2025-01-22 03:54:46.496227,0 days 00:00:15.261062,1.1237357995401447,1.2054089126608805,1.2638110314888336,6,1,COMPLETE
3631,49.6,2025-01-22 03:54:45.987600,2025-01-22 03:55:14.708368,0 days 00:00:28.720768,1.246077189577269,1.2483333758904098,0.6389343116705254,36,28,COMPLETE
3632,50.349999999999994,2025-01-22 03:54:46.651329,2025-01-22 03:55:00.181721,0 days 00:00:13.530392,1.3248868697174587,0.9600434279533562,0.6502245704320369,2,1,COMPLETE
3633,51.580000000000005,2025-01-22 03:55:00.319067,2025-01-22 03:55:14.309398,0 days 00:00:13.990331,0.8851923798673215,1.2523231656806202,0.5392941864679142,4,1,COMPLETE
3634,51.28,2025-01-22 03:55:14.462896,2025-01-22 03:55:29.404582,0 days 00:00:14.941686,1.7372325673791096,0.8315784614229094,0.3728459184626258,4,1,COMPLETE
3635,39.68,2025-01-22 03:55:14.879764,2025-01-22 03:55:29.491620,0 days 00:00:14.611856,0.06329625350476138,0.8539544156314688,0.4948366955851591,4,1,COMPLETE
3636,52.53,2025-01-22 03:55:29.566672,2025-01-22 03:55:43.486297,0 days 00:00:13.919625,0.6772443536534486,1.0265192862461539,0.428111721111592,2,1,COMPLETE
3637,52.88,2025-01-22 03:55:29.653654,2025-01-22 03:55:43.805356,0 days 00:00:14.151702,0.9837636458718876,1.0319549303680877,0.4387631122769648,2,1,COMPLETE
3638,37.71,2025-01-22 03:55:43.633747,2025-01-22 03:55:59.475718,0 days 00:00:15.841971,1.016999342994903,1.396616292335968,0.07560584747326708,6,1,COMPLETE
3639,36.63,2025-01-22 03:55:43.997202,2025-01-22 03:55:59.506391,0 days 00:00:15.509189,0.12338877260421355,1.305908246938835,0.27026251650419225,6,1,COMPLETE
3640,51.629999999999995,2025-01-22 03:55:59.625983,2025-01-22 03:56:13.703090,0 days 00:00:14.077107,1.511879120592903,0.6048542795929637,0.5454361460321584,2,1,COMPLETE
3641,52.339999999999996,2025-01-22 03:55:59.650963,2025-01-22 03:56:13.508326,0 days 00:00:13.857363,1.4695347952878408,1.3546635089210588,0.35455937457458736,2,1,COMPLETE
3642,52.03,2025-01-22 03:56:13.666963,2025-01-22 03:56:29.095410,0 days 00:00:15.428447,1.222064595163713,1.1430978430616312,0.3697810656156711,4,1,COMPLETE
3643,51.59,2025-01-22 03:56:13.919822,2025-01-22 03:56:31.020334,0 days 00:00:17.100512,1.2729583466472134,1.1307529431831285,0.3181309646277465,9,2,COMPLETE
3644,52.16,2025-01-22 03:56:29.260212,2025-01-22 03:57:11.622844,0 days 00:00:42.362632,0.7357816832235687,1.3503789755452045,0.49358700005438655,71,3,COMPLETE
3645,31.22,2025-01-22 03:56:31.668280,2025-01-22 03:56:45.758758,0 days 00:00:14.090478,0.8313672141158668,1.364904339486974,0.04267415642409787,4,1,COMPLETE
3646,51.49,2025-01-22 03:56:45.883202,2025-01-22 03:57:00.603182,0 days 00:00:14.719980,0.570808277197836,0.9933410996667298,0.4916557551557798,6,1,COMPLETE
3647,52.669999999999995,2025-01-22 03:57:00.732966,2025-01-22 03:57:14.338518,0 days 00:00:13.605552,0.7911275294567796,1.4259777545393701,0.4244142513808594,2,1,COMPLETE
3648,52.71,2025-01-22 03:57:11.764271,2025-01-22 03:57:25.087174,0 days 00:00:13.322903,1.056504374010984,0.8200206908714998,0.402280777772625,2,1,COMPLETE
3649,47.07,2025-01-22 03:57:14.453742,2025-01-22 03:57:28.903487,0 days 00:00:14.449745,1.0706310579552176,1.135894064256452,0.8042156840568245,4,1,COMPLETE
3650,47.449999999999996,2025-01-22 03:57:25.237952,2025-01-22 03:57:39.999984,0 days 00:00:14.762032,1.8050122590399575,0.0022313081156854118,0.7852705473160305,4,1,COMPLETE
3651,50.870000000000005,2025-01-22 03:57:29.024282,2025-01-22 03:57:44.295303,0 days 00:00:15.271021,1.8732348106185486,1.5219292607638706,0.6021782628033252,6,1,COMPLETE
3652,51.24999999999999,2025-01-22 03:57:40.142859,2025-01-22 03:57:56.064673,0 days 00:00:15.921814,1.3621637849194836,1.4167998689081,0.5963444289155654,7,5,COMPLETE
3653,51.190000000000005,2025-01-22 03:57:44.439409,2025-01-22 03:58:00.923622,0 days 00:00:16.484213,1.4457184445810445,1.170019196253731,0.2891003680382902,8,2,COMPLETE
3654,51.739999999999995,2025-01-22 03:57:56.195877,2025-01-22 03:58:09.783744,0 days 00:00:13.587867,0.9387050749981138,1.1885184341973132,0.2984387604515271,2,1,COMPLETE
3655,0.5,2025-01-22 03:58:01.076594,2025-01-22 03:58:16.592131,0 days 00:00:15.515537,0.003766582363571797,0.8989145358680751,0.3530528085307551,2,1,COMPLETE
3656,51.99,2025-01-22 03:58:09.901898,2025-01-22 03:58:25.199090,0 days 00:00:15.297192,1.1708150795649,0.9447247755727116,0.359944802197488,4,1,COMPLETE
3657,52.38,2025-01-22 03:58:16.712072,2025-01-22 03:58:30.807119,0 days 00:00:14.095047,1.1745908914570693,1.5462478577015357,0.47402521909471584,4,1,COMPLETE
3658,51.32,2025-01-22 03:58:25.382040,2025-01-22 03:58:41.589979,0 days 00:00:16.207939,2.2252230102537425,1.560328070325794,0.47665995722505716,5,1,COMPLETE
3659,51.68000000000001,2025-01-22 03:58:30.956914,2025-01-22 03:58:45.524070,0 days 00:00:14.567156,0.8610452667311589,1.2983886732644723,0.5352266254883298,5,1,COMPLETE
3660,51.55,2025-01-22 03:58:41.711614,2025-01-22 03:58:55.174992,0 days 00:00:13.463378,0.8503547382632146,1.2472568761741925,0.5523187626481427,2,1,COMPLETE
3661,0.5,2025-01-22 03:58:45.647929,2025-01-22 03:58:59.744494,0 days 00:00:14.096565,0.026919119542676114,1.0720098555444335,0.4096062669940542,2,1,COMPLETE
3662,52.11,2025-01-22 03:58:55.308523,2025-01-22 03:59:09.041478,0 days 00:00:13.732955,1.6154857309363189,1.012591605916428,0.4121581728916932,2,1,COMPLETE
3663,51.39,2025-01-22 03:58:59.887708,2025-01-22 03:59:14.461545,0 days 00:00:14.573837,1.6276773717918658,0.7055671220355767,0.39142724447894506,4,1,COMPLETE
3664,50.36000000000001,2025-01-22 03:59:09.412213,2025-01-22 03:59:24.958457,0 days 00:00:15.546244,1.0097969093012904,1.478605059663554,0.24340246577898478,6,1,COMPLETE
3665,51.61,2025-01-22 03:59:14.604224,2025-01-22 03:59:31.547381,0 days 00:00:16.943157,1.0152070323415587,1.4752699248228605,0.3253463992730846,10,2,COMPLETE
3666,51.07000000000001,2025-01-22 03:59:25.106902,2025-01-22 03:59:41.146764,0 days 00:00:16.039862,0.6736971158823369,1.5361525516254988,0.32313906556567046,8,1,COMPLETE
3667,51.64,2025-01-22 03:59:31.717404,2025-01-22 03:59:48.194342,0 days 00:00:16.476938,0.6509237073872123,1.6573888017547136,0.47219077535455156,8,1,COMPLETE
3668,52.17,2025-01-22 03:59:41.303977,2025-01-22 03:59:55.969303,0 days 00:00:14.665326,1.2615263343142076,1.2058399789506178,0.4811324800273051,4,1,COMPLETE
3669,49.980000000000004,2025-01-22 03:59:48.561985,2025-01-22 04:00:03.670020,0 days 00:00:15.108035,1.3682598856764117,1.2449376716291465,0.6869510517401965,4,1,COMPLETE
3670,49.85,2025-01-22 03:59:56.076153,2025-01-22 04:00:10.278678,0 days 00:00:14.202525,1.2761989442643578,1.2925280367491052,0.69075802993365,2,1,COMPLETE
3671,52.78,2025-01-22 04:00:03.893958,2025-01-22 04:00:17.838308,0 days 00:00:13.944350,1.192298544109106,1.7530650370336194,0.37864501798175165,2,1,COMPLETE
3672,51.77,2025-01-22 04:00:10.523084,2025-01-22 04:00:25.282980,0 days 00:00:14.759896,0.49361371184989145,0.9007863942771356,0.4185300872734051,2,1,COMPLETE
3673,51.35999999999999,2025-01-22 04:00:17.970252,2025-01-22 04:00:33.161968,0 days 00:00:15.191716,0.9339825874661677,0.8733649513546697,0.5661447940876235,5,1,COMPLETE
3674,51.480000000000004,2025-01-22 04:00:25.530469,2025-01-22 04:00:40.708415,0 days 00:00:15.177946,0.9544296206184992,1.0090001881872985,0.5516194245707214,6,1,COMPLETE
3675,51.239999999999995,2025-01-22 04:00:33.289069,2025-01-22 04:00:48.497500,0 days 00:00:15.208431,1.0418956888454114,1.0486322127592906,0.2779565069158427,6,1,COMPLETE
3676,52.18000000000001,2025-01-22 04:00:40.846640,2025-01-22 04:00:55.537428,0 days 00:00:14.690788,0.7833728385762135,1.7004736482062075,0.45140964054134763,4,1,COMPLETE
3677,46.48,2025-01-22 04:00:48.619883,2025-01-22 04:01:03.505686,0 days 00:00:14.885803,0.23403233435905016,1.7631785761379613,0.4420837217031629,4,1,COMPLETE
3678,52.370000000000005,2025-01-22 04:00:55.999224,2025-01-22 04:01:09.432569,0 days 00:00:13.433345,1.508275057715567,1.3778002476899212,0.37067056150786776,2,1,COMPLETE
3679,52.14,2025-01-22 04:01:03.853418,2025-01-22 04:01:17.510438,0 days 00:00:13.657020,1.524432732810183,1.382597529070201,0.35127944954804796,2,1,COMPLETE
3680,51.77,2025-01-22 04:01:09.552053,2025-01-22 04:01:23.100483,0 days 00:00:13.548430,1.1350487279354124,0.521313682600449,0.3440595744055732,2,1,COMPLETE
3681,0.5,2025-01-22 04:01:17.650765,2025-01-22 04:01:33.464318,0 days 00:00:15.813553,0.013360703495593134,1.1447823343683907,0.5035458298942153,4,1,COMPLETE
3682,0.5,2025-01-22 04:01:23.250457,2025-01-22 04:01:39.039721,0 days 00:00:15.789264,0.001227406575036054,1.532634840106529,0.5214707844033903,4,1,COMPLETE
3683,49.93,2025-01-22 04:01:33.587209,2025-01-22 04:01:51.093519,0 days 00:00:17.506310,0.8122369615771472,1.8684489688457295,0.6248286656058971,12,2,COMPLETE
3684,50.61,2025-01-22 04:01:39.183651,2025-01-22 04:01:56.068097,0 days 00:00:16.884446,1.9074729624970186,2.032315515908553,0.41916443638946815,12,11,COMPLETE
3685,52.15,2025-01-22 04:01:51.217847,2025-01-22 04:02:06.158689,0 days 00:00:14.940842,1.1952637585303691,0.7511162141711994,0.4405538299323672,6,1,COMPLETE
3686,50.6,2025-01-22 04:01:56.220223,2025-01-22 04:02:11.789150,0 days 00:00:15.568927,1.1697717953940108,0.7275027305446636,0.26256487709722726,6,1,COMPLETE
3687,50.349999999999994,2025-01-22 04:02:06.289960,2025-01-22 04:02:20.125610,0 days 00:00:13.835650,1.380361379935993,1.272782785858838,0.2340804455649219,2,1,COMPLETE
3688,51.849999999999994,2025-01-22 04:02:11.957072,2025-01-22 04:02:25.561995,0 days 00:00:13.604923,1.3851931813777425,1.2993060694595877,0.3118527635801335,2,1,COMPLETE
3689,52.27,2025-01-22 04:02:20.435798,2025-01-22 04:02:35.051484,0 days 00:00:14.615686,0.848374005082253,1.0827491960444797,0.37146629114350016,4,1,COMPLETE
3690,52.629999999999995,2025-01-22 04:02:25.677199,2025-01-22 04:02:40.138892,0 days 00:00:14.461693,0.9608246721395913,1.617739842317016,0.3808883897048501,4,1,COMPLETE
3691,51.7,2025-01-22 04:02:35.155854,2025-01-22 04:02:51.277570,0 days 00:00:16.121716,0.9707289332860084,1.6354214738552353,0.5174130680626562,7,1,COMPLETE
3692,51.629999999999995,2025-01-22 04:02:40.269983,2025-01-22 04:02:56.180932,0 days 00:00:15.910949,1.052855195571415,1.4874160469708793,0.5370017579949099,7,1,COMPLETE
3693,52.27,2025-01-22 04:02:51.430964,2025-01-22 04:03:05.414227,0 days 00:00:13.983263,1.7833582491010538,1.4286919461820147,0.45339624462288486,2,1,COMPLETE
3694,52.580000000000005,2025-01-22 04:02:56.299729,2025-01-22 04:03:10.255045,0 days 00:00:13.955316,1.728281851041475,1.9546211210444626,0.4331765857348208,2,1,COMPLETE
3695,51.559999999999995,2025-01-22 04:03:05.579956,2025-01-22 04:03:20.196233,0 days 00:00:14.616277,0.7186906093237021,1.0810626685453777,0.32198505693955526,4,1,COMPLETE
3696,49.559999999999995,2025-01-22 04:03:10.406165,2025-01-22 04:03:24.808719,0 days 00:00:14.402554,0.7398602001041665,1.0966950870347199,0.6359768842243596,4,1,COMPLETE
3697,50.2,2025-01-22 04:03:20.539169,2025-01-22 04:03:38.007059,0 days 00:00:17.467890,1.1786633641682631,0.8762560283646778,0.6354197297255457,9,2,COMPLETE
3698,51.94,2025-01-22 04:03:24.951513,2025-01-22 04:03:41.794756,0 days 00:00:16.843243,1.2009577758029606,1.2982829886527123,0.3903311650403432,9,2,COMPLETE
3699,50.9,2025-01-22 04:03:38.117574,2025-01-22 04:03:53.539539,0 days 00:00:15.421965,2.4296738242406852,1.2870124578930284,0.3910530558292647,6,1,COMPLETE
3700,52.059999999999995,2025-01-22 04:03:41.925279,2025-01-22 04:03:56.761306,0 days 00:00:14.836027,1.4227282244636332,1.928420943056949,0.4804251346184962,6,1,COMPLETE
3701,51.5,2025-01-22 04:03:53.706874,2025-01-22 04:04:07.204770,0 days 00:00:13.497896,1.5642410450817823,1.853405900111741,0.29330383808515925,2,1,COMPLETE
3702,51.27,2025-01-22 04:03:56.909544,2025-01-22 04:04:10.403798,0 days 00:00:13.494254,0.9086044577569692,1.6706654186137346,0.28585554609089503,2,1,COMPLETE
3703,51.839999999999996,2025-01-22 04:04:07.331339,2025-01-22 04:04:22.026497,0 days 00:00:14.695158,0.9383951203624317,1.5945171782769672,0.3311950971831576,4,1,COMPLETE
3704,52.0,2025-01-22 04:04:10.561792,2025-01-22 04:04:25.188967,0 days 00:00:14.627175,1.0483997249146353,1.1429088135820153,0.5194716462632779,4,1,COMPLETE
3705,51.739999999999995,2025-01-22 04:04:22.179363,2025-01-22 04:04:36.891772,0 days 00:00:14.712409,1.1546255212910934,1.1398567508120072,0.563404895587979,4,1,COMPLETE
3706,52.62,2025-01-22 04:04:25.347542,2025-01-22 04:04:38.622489,0 days 00:00:13.274947,1.3120949481982114,0.9875948814933679,0.4363021917221481,2,1,COMPLETE
3707,28.62,2025-01-22 04:04:37.019474,2025-01-22 04:04:50.326894,0 days 00:00:13.307420,1.3507488652659878,0.9422324846448428,0.021817438350622092,2,1,COMPLETE
3708,51.68000000000001,2025-01-22 04:04:39.301130,2025-01-22 04:04:54.314033,0 days 00:00:15.012903,0.5937569939804688,1.468416538293358,0.3608400237768499,6,1,COMPLETE
3709,52.18000000000001,2025-01-22 04:04:50.478707,2025-01-22 04:05:05.803652,0 days 00:00:15.324945,0.8113394571940346,1.4615731835207955,0.36233549521476915,6,1,COMPLETE
3710,52.23,2025-01-22 04:04:54.464389,2025-01-22 04:05:09.513548,0 days 00:00:15.049159,0.8842179417089524,1.402671262402916,0.45964915532097717,4,1,COMPLETE
3711,51.870000000000005,2025-01-22 04:05:05.943824,2025-01-22 04:05:32.035807,0 days 00:00:26.091983,1.0676755913523917,1.9941333617570292,0.4571355694718863,32,15,COMPLETE
3712,51.93,2025-01-22 04:05:09.637397,2025-01-22 04:05:23.658251,0 days 00:00:14.020854,2.167435959690054,1.9395032234628944,0.4252495887964256,2,1,COMPLETE
3713,50.55,2025-01-22 04:05:23.791176,2025-01-22 04:05:38.415396,0 days 00:00:14.624220,1.0451054771141792,0.059185167241117914,0.5814610032225055,4,1,COMPLETE
3714,51.019999999999996,2025-01-22 04:05:32.170270,2025-01-22 04:05:46.760805,0 days 00:00:14.590535,1.6089946119172063,0.623829179989138,0.5845090351121579,4,1,COMPLETE
3715,43.04,2025-01-22 04:05:38.751453,2025-01-22 04:05:52.736518,0 days 00:00:13.985065,1.584555955222721,1.192465883799392,1.0640014556701929,2,1,COMPLETE
3716,52.59,2025-01-22 04:05:47.110557,2025-01-22 04:06:01.142016,0 days 00:00:14.031459,1.3565358365657043,1.277871976650009,0.3880535557854317,2,1,COMPLETE
3717,48.44,2025-01-22 04:05:52.988284,2025-01-22 04:06:08.036114,0 days 00:00:15.047830,1.2182554676605675,1.6282052189016267,0.7442772709030097,5,1,COMPLETE
3718,51.71,2025-01-22 04:06:01.440177,2025-01-22 04:06:16.797335,0 days 00:00:15.357158,1.2059573096906644,1.5969514339513409,0.3265769198154291,5,1,COMPLETE
3719,50.22,2025-01-22 04:06:08.183707,2025-01-22 04:06:25.078635,0 days 00:00:16.894928,0.7877640269260434,0.005649726236103531,0.3204307611579698,8,1,COMPLETE
3720,52.14,2025-01-22 04:06:16.951167,2025-01-22 04:06:50.322660,0 days 00:00:33.371493,0.7946336783373725,0.9632166838043668,0.5120909089712912,48,3,COMPLETE
3721,52.480000000000004,2025-01-22 04:06:25.237508,2025-01-22 04:06:38.868451,0 days 00:00:13.630943,0.9839223138195234,0.8642195558252945,0.4864408859918253,2,1,COMPLETE
3722,51.339999999999996,2025-01-22 04:06:39.239015,2025-01-22 04:06:53.184380,0 days 00:00:13.945365,1.9489706096001465,1.0235665050383307,0.5129403637581379,4,1,COMPLETE
3723,51.85999999999999,2025-01-22 04:06:50.462882,2025-01-22 04:07:04.896206,0 days 00:00:14.433324,1.4344097961709406,1.3163188173356373,0.3991781137621927,4,1,COMPLETE
3724,51.17,2025-01-22 04:06:53.332775,2025-01-22 04:07:08.378986,0 days 00:00:15.046211,1.4183721069021331,0.32804054564307,0.4079072469504631,6,1,COMPLETE
3725,51.65,2025-01-22 04:07:05.067645,2025-01-22 04:07:21.569165,0 days 00:00:16.501520,0.643562845738465,1.7666048834374781,0.41766253754437427,7,1,COMPLETE
3726,49.1,2025-01-22 04:07:08.537037,2025-01-22 04:07:22.950995,0 days 00:00:14.413958,0.6768953815610032,1.9638390063003233,0.26354658894404054,2,1,COMPLETE
3727,51.01,2025-01-22 04:07:21.686644,2025-01-22 04:07:35.242575,0 days 00:00:13.555931,1.098268418797675,1.3759751681125716,0.2609284738758216,2,1,COMPLETE
3728,50.739999999999995,2025-01-22 04:07:23.119029,2025-01-22 04:07:37.502262,0 days 00:00:14.383233,1.039509481360644,1.3766366036355842,0.6215002701291642,2,1,COMPLETE
3729,50.19,2025-01-22 04:07:35.376364,2025-01-22 04:07:49.615585,0 days 00:00:14.239221,1.0237355876969836,1.1886691989756972,0.642121103685876,4,1,COMPLETE
3730,48.72,2025-01-22 04:07:37.930918,2025-01-22 04:07:52.166164,0 days 00:00:14.235246,0.8882902626567697,1.164448006702613,0.7050445995638137,4,1,COMPLETE
3731,50.739999999999995,2025-01-22 04:07:49.770084,2025-01-22 04:08:06.005127,0 days 00:00:16.235043,1.750416907494079,0.763242330418962,0.32904907839466696,8,1,COMPLETE
3732,51.68000000000001,2025-01-22 04:07:52.448062,2025-01-22 04:08:08.889807,0 days 00:00:16.441745,1.2737520598946601,1.6558467830491552,0.3395232316639863,8,1,COMPLETE
3733,44.190000000000005,2025-01-22 04:08:06.131892,2025-01-22 04:08:21.247233,0 days 00:00:15.115341,0.17566409507757813,1.7127395722538976,0.4731933304979269,6,1,COMPLETE
3734,52.87,2025-01-22 04:08:09.017538,2025-01-22 04:08:22.431495,0 days 00:00:13.413957,1.1546370005221982,2.065289937369575,0.4733712003100721,2,1,COMPLETE
3735,52.629999999999995,2025-01-22 04:08:21.390012,2025-01-22 04:08:34.601012,0 days 00:00:13.211000,1.1819437039382732,2.0213211387076893,0.3740130005393791,2,1,COMPLETE
3736,52.480000000000004,2025-01-22 04:08:22.574889,2025-01-22 04:08:37.141822,0 days 00:00:14.566933,0.9245151290807632,1.4890787293487262,0.37562298691400664,4,1,COMPLETE
3737,48.449999999999996,2025-01-22 04:08:34.744862,2025-01-22 04:08:48.913796,0 days 00:00:14.168934,0.8661381946281599,1.4166088511205341,0.20956935050921213,4,1,COMPLETE
3738,51.239999999999995,2025-01-22 04:08:37.280577,2025-01-22 04:09:18.078894,0 days 00:00:40.798317,1.5898721525215418,1.1116018490220023,0.551988560268646,66,3,COMPLETE
3739,50.0,2025-01-22 04:08:49.019411,2025-01-22 04:09:04.218324,0 days 00:00:15.198913,3.035455131435228,1.0936232087820197,0.5492523457783444,5,1,COMPLETE
3740,52.129999999999995,2025-01-22 04:09:04.362009,2025-01-22 04:09:17.325019,0 days 00:00:12.963010,1.513953291380053,0.8599649170881151,0.4379237274905297,2,1,COMPLETE
3741,51.77,2025-01-22 04:09:17.472932,2025-01-22 04:09:32.098401,0 days 00:00:14.625469,1.3246169744994165,1.2503634586230734,0.5274927476242771,6,1,COMPLETE
3742,51.190000000000005,2025-01-22 04:09:18.214222,2025-01-22 04:09:33.792962,0 days 00:00:15.578740,1.3436376518895554,1.6532942028851676,0.2812781278683269,6,1,COMPLETE
3743,49.669999999999995,2025-01-22 04:09:32.268037,2025-01-22 04:09:45.742249,0 days 00:00:13.474212,0.5453116880413631,1.6223242582211281,0.290904976929004,2,1,COMPLETE
3744,52.49,2025-01-22 04:09:34.287396,2025-01-22 04:10:22.094578,0 days 00:00:47.807182,0.7515240123241405,0.9887335175723285,0.4214917670818904,82,4,COMPLETE
3745,25.89,2025-01-22 04:09:45.865952,2025-01-22 04:10:02.396826,0 days 00:00:16.530874,1.0657894327907995,0.9870215518898556,0.010513306972012276,10,2,COMPLETE
3746,52.55,2025-01-22 04:10:02.505210,2025-01-22 04:10:16.674673,0 days 00:00:14.169463,0.7856982176926287,1.3906276967614657,0.4201284173444517,4,1,COMPLETE
3747,38.2,2025-01-22 04:10:16.830128,2025-01-22 04:10:30.193772,0 days 00:00:13.363644,1.9231219733631848,2.041385278884858,0.06619657203337842,2,1,COMPLETE
3748,51.629999999999995,2025-01-22 04:10:22.309814,2025-01-22 04:10:36.689266,0 days 00:00:14.379452,2.1141087134542933,1.9502145696999174,0.3567265489712546,2,1,COMPLETE
3749,52.300000000000004,2025-01-22 04:10:30.385855,2025-01-22 04:10:45.111700,0 days 00:00:14.725845,0.9590815028119984,1.2573084974858295,0.3551970543822464,4,1,COMPLETE
3750,52.18000000000001,2025-01-22 04:10:36.833435,2025-01-22 04:10:51.069436,0 days 00:00:14.236001,0.9598136298835914,1.260692056944577,0.4892163700927055,4,1,COMPLETE
3751,51.17,2025-01-22 04:10:45.263960,2025-01-22 04:10:59.897176,0 days 00:00:14.633216,1.1493529963721827,0.09465328207788663,0.4747385254740587,4,1,COMPLETE
3752,49.11,2025-01-22 04:10:51.428051,2025-01-22 04:11:06.689570,0 days 00:00:15.261519,1.1798364046376786,1.5764816305223697,0.7107873701411401,6,1,COMPLETE
3753,50.88,2025-01-22 04:11:00.014640,2025-01-22 04:11:15.337167,0 days 00:00:15.322527,1.6258483423061763,0.8082066401182517,0.3151293119823169,6,1,COMPLETE
3754,51.92,2025-01-22 04:11:07.027418,2025-01-22 04:11:20.822708,0 days 00:00:13.795290,1.5734667182044264,0.7677504739417853,0.3865601748812592,2,1,COMPLETE
